ticker,source_names,source_types,seed_hits,etf_hits,exchange,industryLink,industryName,quoteType,rank,regularMarketChange,regularMarketPercentChange,regularMarketPrice,shortName,name,ytd return,last price,sector_key,industry_key,source_count,source_type_count,sources,is_active,is_reserve,is_hard_exclusion,candidate_status,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,currency,bid,fiftyTwoWeekHigh,fiftyTwoWeekLow,averageAnalystRating,financialCurrency,ask,marketCap,hasPrePostMarketData,firstTradeDateMilliseconds,priceHint,postMarketChangePercent,postMarketTime,postMarketPrice,postMarketChange,regularMarketTime,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bidSize,askSize,market,messageBoardId,fullExchangeName,regularMarketChangePercent,longName,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,corporateActions,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,trailingAnnualDividendRate,trailingAnnualDividendYield,marketState,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,cryptoTradeable,displayName,symbol,lastCloseTevEbitLtm,lastClosePriceToNNWCPerShare,dividendYield,dividendDate,trailingPE,dividendRate,ipoExpectedDate,target price,growth estimate,rating,market weight,prevName,nameChangeDate,Name,Holding Percent,etf_name,seed,underlyingSymbol,sector,industry,priority_score,recent_bars,recent_score,recent_r63,recent_r126,recent_r252,scan_bars_if_added,scan_latest_rank_if_added,scan_latest_score_if_added,scan_days_top15_if_added,scan_days_top5_if_added,scan_top15_now_if_added,scan_top5_now_if_added,scan_rank_component,scan_persistence_component,scan_bars_component,scan_top5_share,scan_rel_recent_score,scan_rr_score,scan_breakout252_component,scan_trend200_component,scan_dist_sma220,scan_dd60,scan_r21,scan_entry_heat_flag,scan_pullback_quality,recent_rel_r63,recent_rel_r126,recent_rel_r252,scan_algo_compat_score,scan_algo_compat_score_v2,scan_recent_score_pct,scan_emerging_score,scan_emerging_score_v2,scan_algo_fit,scan_candidate_track
CTAS,"{'BE', 'VRT', 'us:Industrials', 'industrials'}",custom_screen|sector_top_company|seed_peer,BE|VRT,,NMS,,,EQUITY,,0.778,,174.93,Cintas Corporation,Cintas Corporation,,,industrials,electrical-equipment-parts,4,3,BE|VRT|industrials|us:Industrials,0,0,0,new,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,USD,160.77,229.24,165.6,2.4 - Buy,USD,189.07,69987237888.0,True,430147800000.0,2.0,0.18864794,1775865010.0,175.26,0.33000183,1775851202.0,175.65,173.165 - 175.65,173.165,2351454.0,174.152,2.0,2.0,us_market,finmb_260725,NasdaqGS,0.446736,Cintas Corporation,173.985,2235969.0,2561170.0,[],9.329987,0.056340497,165.6 - 229.24,-54.310013,-0.23691332,-16.548992,1774441800.0,1774441800.0,1774441800.0,1774447200.0,1774447200.0,False,1.74,0.009991272,CLOSED,4.74,5.42487,4.89403,35.743546,400087119.0,11.971,189.1746,-14.244614,-0.075298764,197.56795,-22.637955,-0.114583135,32.245934,14.612814,15.0,0.0,America/New_York,EDT,-14400000.0,False,False,False,Cintas,CTAS,,,1.03,1773360000.0,36.905064,1.8,,,,Buy,0.0099940235,,,,,,,,,,32.1,3086,-0.09610009613052156,-0.08057396338516076,-0.12011470839525829,-0.07984855023846527,3171,141.0,-0.10637718542489469,60.0,0.0,0,0,0.0,0.21,1.0,0.0,-0.19578897289275704,-0.4368735545504842,0.3382360896811035,0.0,-0.12521185991873185,-0.14472207637108647,-0.11802966670538939,0,1.0,-0.06697460485676654,-0.12833786155124582,-0.3276472682522634,1.78,2.207441653808662,0.075,1.375,1.5882360896811034,weak,fringe
ITW,"{'BE', 'VRT', 'industrials'}",sector_top_company|seed_peer,BE|VRT,,,,,,,,,,,Illinois Tool Works Inc.,,,industrials,electrical-equipment-parts,3,2,BE|VRT|industrials,0,0,0,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold,0.011133068,,,,,,,,,,23.986473429951694,3086,0.1367923313068598,0.06617267792083315,0.07030658363470565,0.23858790567202726,3171,103.0,0.12395444244169501,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0025234730873799002,0.57597998444615,0.7226776988611538,0.026228533061589676,0.044967642413688,-0.09706280539859613,-0.003682970095986726,0,1.0,0.0819425864537775,0.06030380822174464,-0.09496641873018363,1.65,2.831843739153646,0.325,2.625,3.485177698861154,weak,fringe
UNP,"{'BE', 'VRT', 'industrials'}",sector_top_company|seed_peer,BE|VRT,,,,,,,,,,,Union Pacific Corporation,,,industrials,electrical-equipment-parts,3,2,BE|VRT|industrials,0,0,0,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy,0.021237224,,,,,,,,,,23.986473429951694,3086,0.12980944519819163,0.08988465457780248,0.07676768140513346,0.20281360430144435,3171,108.0,0.11691942531782212,3.0,0.0,0,0,0.0,0.010499999999999999,1.0,0.0,-0.0005597832128376723,0.6081271010848637,0.8238431644154254,0.049837971061244137,0.07889158156072407,-0.061654892454601096,-0.0023894154038359705,0,1.0,0.10600529025913419,0.06670452244328384,-0.12110662560494512,1.6315,2.8898086812860013,0.3,2.5,3.492593164415425,weak,fringe
ECL,"{'basic-materials', 'ALB'}",industry_top_growth|sector_top_company|seed_peer,ALB,,,,,,,,,,,Ecolab Inc.,0.041,,basic-materials,specialty-chemicals,2,3,ALB|basic-materials,0,0,0,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27639155470249527,Buy,0.04459904,,,,,,,,,,20.486473429951694,3086,0.0741311735415407,0.005704049334843919,-0.028647582668358873,0.21112349185478863,3171,113.0,0.06414094328734654,9.0,0.0,0,0,0.0,0.0315,1.0,0.0,-0.05698815613511785,0.32673428032017054,0.675137280320488,0.0007882736214455122,0.003673760816898186,-0.11370195188782917,-0.013393470956960751,0,1.0,0.020579557962724815,-0.037725561096193516,-0.11503460822296352,1.5945,2.57735533236516,0.2375,2.2125,2.912637280320488,weak,fringe
DUK,"{'utilities', 'XLU', 'VPU', 'us:Utilities'}",custom_screen|etf_holding|sector_top_company,,VPU|XLU,NYQ,,,EQUITY,,-1.21001,,131.79,Duke Energy Corporation (Holdin,Duke Energy Corporation,,,utilities,,4,3,VPU|XLU|us:Utilities|utilities,0,0,0,new,en-US,US,Equity,Delayed Quote,False,LOW,USD,131.88,134.49,111.22,2.3 - Buy,USD,131.92,102561177600.0,True,322151400000.0,2.0,0.46285805,1775865600.0,132.4,0.6100006,1775851202.0,133.52,131.79 - 133.52,131.79,2758696.0,133.0,100.0,200.0,us_market,finmb_267850,NYSE,-0.909779,Duke Energy Corporation,132.41,4559748.0,3715540.0,[],20.569992,0.18494868,111.22 - 134.49,-2.7000122,-0.020075932,9.278607,1777984200.0,1777984200.0,1777984200.0,1777989600.0,1777989600.0,False,4.22,0.031729322,CLOSED,6.31,7.15847,6.70032,19.66921,778216672.0,65.384,128.4456,3.3443909,0.02603741,122.98895,8.801041,0.0715596,18.410357,2.0156305,15.0,0.0,America/New_York,EDT,-14400000.0,False,False,False,Duke Energy,DUK,,,3.23,1773619200.0,20.885895,4.26,,,,Buy,0.061564527,,,Duke Energy Corp,0.0714263,State Street Utilities Select S,,,,,32.80338164251208,3086,0.1002652099439278,0.12333782499955936,0.052383532327327176,0.13661058003271265,3171,113.0,0.07673198231893728,5.0,0.0,0,0,0.0,0.017499999999999998,1.0,0.0,-0.02278245609542933,0.7084270144829349,0.9642479642113778,0.047706416539700314,0.07707241406058407,-0.01251321252601778,0.013535295880631404,0,0.0,0.13995327118261658,0.042548260562091045,-0.16948103639197265,1.5775000000000001,2.611922628450647,0.2625,2.3125,3.164247964211378,weak,fringe
SO,"{'utilities', 'XLU', 'VPU', 'us:Utilities'}",custom_screen|etf_holding|sector_top_company,,VPU|XLU,NYQ,,,EQUITY,,-0.439995,,97.15,Southern Company (The),The Southern Company,,,utilities,,4,3,VPU|XLU|us:Utilities|utilities,0,0,0,new,en-US,US,Equity,Nasdaq Real Time Price,False,LOW,USD,96.1,100.84,83.09,2.5 - Buy,USD,96.96,109517594624.0,True,378657000000.0,2.0,1.163147,1775865573.0,98.28,1.1299973,1775851264.0,98.195,96.84 - 98.195,96.84,2529996.0,97.59,400.0,100.0,us_market,finmb_120623,NYSE,-0.450861,The Southern Company,97.33,6129458.0,4899100.0,[],14.060005,0.16921417,83.09 - 100.84,-3.6899948,-0.036592573,6.5708637,1777552200.0,1777552200.0,1777552200.0,1777568400.0,1777568400.0,False,2.94,0.030126039,CLOSED,3.92,4.91698,4.56632,21.27534,1127304104.0,32.179,94.8408,2.309204,0.024348214,92.5189,4.6311035,0.050055757,19.758064,3.0190496,15.0,0.0,America/New_York,EDT,-14400000.0,False,False,False,,SO,,,3.05,1772755200.0,24.783163,2.96,,,,Buy,0.06574027,,,Southern Co,0.0745488,State Street Utilities Select S,,,,,32.86763285024154,3086,0.07419071805641772,0.11385003630129198,0.010085269470007763,0.11846650752039056,3171,115.0,0.04347540996285448,9.0,0.0,0,0,0.0,0.0315,1.0,0.0,-0.0467723973627491,0.39957220342806815,0.9263652609201745,0.03337048762891589,0.05337398400575455,-0.01977599709819744,0.009245786099078668,0,0.0,0.13032514728063416,0.0006453050215622369,-0.18273887206875206,1.5695000000000001,2.481391449129454,0.25,2.225,2.9513652609201744,weak,fringe
UPS,"{'BE', 'VRT', 'us:Industrials', 'industrials'}",custom_screen|sector_top_company|seed_peer,BE|VRT,,NYQ,,,EQUITY,,0.0599976,,101.7,"United Parcel Service, Inc.","United Parcel Service, Inc.",,,industrials,electrical-equipment-parts,4,3,BE|VRT|industrials|us:Industrials,0,0,0,new,en-US,US,Equity,Nasdaq Real Time Price,False,LOW,USD,101.25,122.41,82.0,2.3 - Buy,USD,101.49,86411730944.0,True,942244200000.0,2.0,0.068829596,1775865570.0,101.77,0.069999695,1775851238.0,102.39,101.2551 - 102.39,101.2551,4478326.0,101.64,100.0,400.0,us_market,finmb_238570,NYSE,0.0590295,"United Parcel Service, Inc.",102.16,6498656.0,5112360.0,[],19.699997,0.24024387,82.0 - 122.41,-20.710007,-0.16918558,3.0708432,1777379400.0,1777379400.0,1777379400.0,1777379400.0,1777379400.0,False,6.56,0.06454152,CLOSED,6.56,7.94056,7.02678,14.473201,745633402.0,19.113,106.4022,-4.702202,-0.044192713,97.10865,4.5913467,0.047280513,12.807661,5.3209853,15.0,0.0,America/New_York,EDT,-14400000.0,False,False,False,United Parcel Service,UPS,,,6.45,1772668800.0,15.503049,6.56,,,,Buy,0.012339405,,,,,,,,,,33.27729468599034,3086,0.10435766427876397,-0.049266188766210584,0.17913039939990938,0.10639685568010582,3171,109.0,0.09920128610409794,0.0,0.0,0,0,0.0,0.0,1.0,0.0,-0.01641977179793521,0.3736808263529006,0.5642856416248139,0.03152034132874496,0.04527562292619591,-0.15250002543131513,0.008928510607507212,0,1.0,-0.035203752584134884,0.16811058811580182,-0.1915581413185724,1.55,2.564983589772135,0.275,2.375,3.014285641624814,weak,fringe
T,"{'communication-services', 'XLC', 'us:Communication Services', 'VOX'}",custom_screen|etf_holding|sector_top_company,,VOX|XLC,NYQ,,,EQUITY,,-0.102501,,26.46,AT&T Inc.,AT&T Inc.,,,communication-services,,4,3,VOX|XLC|communication-services|us:Communication Services,0,0,0,new,en-US,US,Equity,Nasdaq Real Time Price,False,LOW,USD,26.47,29.79,22.95,1.9 - Buy,USD,26.47,185235259392.0,True,438273000000.0,2.0,0.04762605,1775865544.0,26.4726,0.012601852,1775851368.0,26.7,26.285 - 26.7,26.285,31965302.0,26.5625,8200.0,8900.0,us_market,finmb_100231,NYSE,-0.385886,AT&T Inc.,26.515,45054911.0,37851400.0,[],3.5099983,0.1529411,22.95 - 29.79,-3.3300018,-0.111782536,-2.7205884,1776861000.0,1776861000.0,1776861000.0,1776861000.0,1776861000.0,False,1.11,0.041788235,CLOSED,3.04,2.54426,2.30024,11.503147,6982145528.0,15.706,27.8988,-1.4388008,-0.05157214,26.8686,-0.40860176,-0.015207407,10.39988,1.6847063,15.0,0.0,America/New_York,EDT,-14400000.0,False,False,False,AT&T,T,,,4.2,1777593600.0,8.703947,1.11,,,,Buy,0.024116801,,,AT&T Inc,0.0503653,State Street Communication Serv,,,,,32.266666666666666,3086,0.023210091606241837,0.09474551100331818,0.007999965122767794,0.002652508391177699,3171,123.0,0.026348197467211197,8.0,0.0,0,0,0.0,0.027999999999999997,1.0,0.0,-0.08532616260763866,0.08658682859276609,0.6951864893192481,0.0,-0.018594012203952626,-0.09072169286561826,-0.025773224111639736,0,1.0,0.110938044288865,-0.0014205106750685426,-0.2673639179884606,1.509,2.469961893591549,0.175,1.95,2.663936489319248,weak,fringe
AXTA,"{'basic-materials', 'us:Basic Materials', 'ALB'}",custom_screen|industry_top_growth|sector_top_company|seed_peer,ALB,,NYQ,,,EQUITY,,0.35,,28.85,Axalta Coating Systems Ltd.,Axalta Coating Systems Ltd.,-0.1071,,basic-materials,specialty-chemicals,3,4,ALB|basic-materials|us:Basic Materials,0,0,0,new,en-US,US,Equity,Delayed Quote,False,LOW,USD,28.86,35.72,24.937,2.1 - Buy,USD,28.95,6155837952.0,True,1415802600000.0,2.0,0.0,1775860021.0,28.85,0.0,1775851202.0,29.42,28.776 - 29.42,28.776,1973410.0,28.5,800.0,800.0,us_market,finmb_216313883,NYSE,1.22807,Axalta Coating Systems Ltd.,28.74,3200929.0,2385740.0,[],3.913,0.15691543,24.937 - 35.72,-6.870001,-0.19232924,-7.4133515,1777552200.0,1777552200.0,1777552200.0,1777550400.0,1777550400.0,False,0.0,0.0,CLOSED,1.74,2.81527,2.61293,11.0412445,213373942.0,10.993,30.583,-1.7329998,-0.05666546,30.2561,-1.4060993,-0.04647325,10.247685,2.6243973,15.0,0.0,America/New_York,EDT,-14400000.0,False,False,False,Axalta Coating Systems,AXTA,,,,,16.58046,,,,0.36942675159235655,Buy,0.0035570315,,,,,,,,,,28.11690821256039,2868,0.004913934274587261,-0.11039160931289571,0.054844606182027134,0.012636034160888876,2948,131.0,-0.024663429815116468,0.0,0.0,0,0,0.0,0.0,1.0,0.0,-0.1054797146449441,0.013347415562622415,0.46021933643846835,0.0,-0.04653743438821034,-0.18892323224653607,0.01763668406603669,0,1.0,-0.09723328773722584,0.04498633393317286,-0.2600689766769202,1.325,2.124881601863081,0.1625,1.8125,2.2539693364384683,weak,fringe
RSG,"{'BE', 'VRT', 'industrials'}",sector_top_company|seed_peer,BE|VRT,,,,,,,,,,,"Republic Services, Inc.",,,industrials,electrical-equipment-parts,3,2,BE|VRT|industrials,0,0,0,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy,0.0094704265,,,,,,,,,,23.986473429951694,3086,-0.03840912712163802,0.013216289265039372,-0.04743732927389288,-0.055193633162721856,3171,134.0,-0.05847161649632096,0.0,0.0,0,0,0.0,0.0,1.0,0.0,-0.1407480880234207,-0.21782006590366007,0.5193994715708231,0.0,-0.050268853847988626,-0.07581693841833492,-0.040797130783010616,0,1.0,0.028202912479731612,-0.05633970417070622,-0.3096319721277113,1.25,2.006639682942494,0.125,1.625,2.0506494715708232,weak,fringe
OGN,"{'us:Healthcare', 'most_actives', 'day_gainers'}",custom_screen|predefined_screen,,,NYQ,,,EQUITY,,1.92,,8.83,Organon & Co.,,,,,,3,2,day_gainers|most_actives|us:Healthcare,0,0,0,new,en-US,US,Equity,Nasdaq Real Time Price,False,LOW,USD,8.98,13.245,5.69,3.4 - Hold,USD,9.05,2298587136.0,True,1620999000000.0,2.0,2.0385087,1775865590.0,9.01,0.1800003,1775851202.0,8.93,7.9401 - 8.93,7.9401,38055722.0,6.91,5500.0,2400.0,us_market,finmb_653748561,NYSE,27.7858,Organon & Co.,8.01,5379433.0,7747290.0,[],3.1399999,0.5518453,5.69 - 13.245,-4.415,-0.33333334,-21.858406,1770903000.0,1777552200.0,1777552200.0,1770903000.0,1770903000.0,True,0.34,0.049204055,CLOSED,0.72,3.72964,3.46712,2.5467823,260315650.0,2.889,6.9996,1.8304,0.26150066,8.3925,0.4375,0.05212988,2.3675208,3.056421,15.0,0.0,America/New_York,EDT,-14400000.0,False,False,False,Organon &,OGN,7.541724,-0.18280760199994758,0.91,1773273600.0,12.263888,0.08,,,,,,,,,,,,,,,22.50579710144928,1232,-0.13468198003047666,0.08610083633599985,-0.13769530067656865,-0.24206006756762288,1269,141.0,-0.09696976541181092,0.0,0.0,0,0,0.0,0.0,1.0,0.0,-0.2163385125849263,-0.16177557041679833,0.059921846740850104,0.0347532444561011,0.03775246960326517,-0.09528691427933789,0.3796874675201256,0,0.0,0.10216550503485844,-0.14575415070772668,-0.44617488327201826,1.225,1.378055054718171,0.0375,1.3375,0.9724218467408501,weak,fringe
IBM,"{'WDC', 'SNDK', 'LITE', 'LRCX', 'MU', 'technology'}",sector_top_company|seed_peer,LITE|LRCX|MU|SNDK|WDC,,,,,,,,,,,International Business Machines Corporation,,,technology,computer-hardware,6,2,LITE|LRCX|MU|SNDK|WDC|technology,0,0,0,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy,0.009700714,,,,,,,,,,41.98647342995169,3086,-0.11105038578944432,-0.23771143771039938,-0.2027914001280967,0.04402115450968558,3171,146.0,-0.13268276158193423,0.0,0.0,0,0,0.0,0.0,1.0,0.0,-0.22423839069658283,-0.24243476395316604,0.2360511457240395,0.0,-0.16441878733632498,-0.2668001574312525,-0.07276891937826391,0,0.0,-0.22643632144456194,-0.2102418808629899,-0.23713593515618614,1.075,1.3078806874344238,0.0625,1.2625,1.0798011457240395,weak,fringe
ACN,"{'WDC', 'SNDK', 'LITE', 'LRCX', 'MU', 'technology'}",sector_top_company|seed_peer,LITE|LRCX|MU|SNDK|WDC,,,,,,,,,,,Accenture plc,,,technology,computer-hardware,6,2,LITE|LRCX|MU|SNDK|WDC|technology,0,0,0,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy,0.0049496023,,,,,,,,,,41.98647342995169,3086,-0.3335235937033617,-0.36296219532505625,-0.2903391500857968,-0.36198873651007935,3171,170.0,-0.32302247620111785,0.0,0.0,0,0,0.0,0.0,1.0,0.0,-0.4030191139638475,-0.7603261472619768,0.0,0.0,-0.29398406948459577,-0.3777985947784207,-0.10894380292684303,0,0.0,-0.35353968045500495,-0.29697143489988853,-0.5338065097822277,1.05,1.07,0.0125,1.0875,0.6,weak,fringe
ADP,"{'WDC', 'SNDK', 'LITE', 'LRCX', 'MU', 'technology'}",sector_top_company|seed_peer,LITE|LRCX|MU|SNDK|WDC,,,,,,,,,,,"Automatic Data Processing, Inc.",,,technology,computer-hardware,6,2,LITE|LRCX|MU|SNDK|WDC|technology,0,0,0,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold,0.0034205304,,,,,,,,,,41.98647342995169,3086,-0.3252460532901719,-0.2893816247821055,-0.3505676458256217,-0.31785667500875525,3171,172.0,-0.33326238113246814,0.0,0.0,0,0,0.0,0.0,1.0,0.0,-0.39905269696636136,-1.2027971727868318,0.0,0.0,-0.2989071610342142,-0.2751113825972,-0.11366200335148913,0,0.0,-0.2788707694477993,-0.35663705255827616,-0.5015593051337275,1.025,1.05375,0.025,1.1,0.625,weak,fringe
